pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
1,10F,A,4.0,4_1,A,10.0,,10B,,10F,,913706,914406,700,B,5.0,5_4,B,10.0,,,10B,,10F,1082273,1083473,1200,Eh eh ik heb weer die met die twee armpjes en dat cirkeltje eraan en de omgevallen paddenstoel.,,Um um again I have the one with the two little arms and that little circle on it and the fallen mushroom.,,10F,10B,,,True,,Eh ik heb degene met de armen met de rondjes en de paddenstoel.,,Um I have the one with the arms with the circles and the mushroom.,,,10F,10B,True,56,913706.0,914406.0,700.0,1082273.0,1083473.0,1200.0,both,both,both
1,01A,B,4.0,4_4,B,1.0,,,01A,,,940374,940754,380,A,5.0,5_9,A,1.0,,01A,,,,1124041,1124421,380,,Ik heb jouw eh satelliet met de paddestoel. #laughs#,,I got your eh satellite with the mushroom #laughs#,,,,01A,True,Eh ik heb mijn satelliet met de paddenstoel bovenop.,,Um I have my satellite with the mushroom on top.,,,01A,,,True,57,940374.0,940754.0,380.0,1124041.0,1124421.0,380.0,right,right,right
1,16A,A,4.0,4_5,A,16.0,,16A,,16C,,948013,948293,280,B,5.0,5_14,B,16.0,,,16A,,,1167235,1167515,280,"Eh ik heb weer die ene met die vier uitsteeksels waarvan twee dezelfde zijn, eentje bovenop en eentje rechts, dat is dat ovaaltje.",,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",,16C,16A,,,True,,Ik heb degene met 4 uitsteeksels en de bovenste en de zijkant is hetzelfde.,,I have the one with 4 protrusions and the top and side is the same.,,,,16A,True,58,947988.0,948318.0,330.0,1167210.0,1167540.0,330.0,both,right,both
1,16C,A,4.0,4_5,A,16.0,,16A,,16C,,948013,948293,280,B,5.0,5_14,B,16.0,,,16C,,,1168217,1168477,260,"Eh ik heb weer die ene met die vier uitsteeksels waarvan twee dezelfde zijn, eentje bovenop en eentje rechts, dat is dat ovaaltje.",,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",,16C,16A,,,True,,Ik heb degene met 4 uitsteeksels en de bovenste en de zijkant is hetzelfde.,,I have the one with 4 protrusions and the top and side is the same.,,,,16C,True,59,947988.0,948318.0,330.0,1168182.0,1168512.0,330.0,both,right,both
1,13D,B,4.0,4_6,B,13.0,,,13D,,,956935,957215,280,A,5.0,5_7,A,13.0,,13D,,,,1109558,1109998,440,,"Ehm ik heb degene die op het plateau staat met de... Ja, ik vond het puppy langkousvlechtjes. #laughs#",,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#",,,,13D,True,Eh ik heb die op dat plateau met die Pipi Langkousvlechtjes.,,Um I have the one on that tray with the Pippi Longstocking braids.,,13D,13D,,,True,60,956910.0,957240.0,330.0,1109558.0,1109998.0,440.0,both,right,both
1,13A,B,4.0,4_6,B,13.0,,,13A,,,957799,958359,560,A,5.0,5_7,A,13.0,,13A,,,,1110531,1110671,140,,"Ehm ik heb degene die op het plateau staat met de... Ja, ik vond het puppy langkousvlechtjes. #laughs#",,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#",,,13A,13A,True,Eh ik heb die op dat plateau met die Pipi Langkousvlechtjes.,,Um I have the one on that tray with the Pippi Longstocking braids.,,13A,13A,,,True,61,957799.0,958359.0,560.0,1110436.0,1110766.0,330.0,both,both,both
1,07B,B,4.0,4_8,B,7.0,,,07B,,,975981,976281,300,A,5.0,5_1,A,7.0,,07B,,,,1061641,1061941,300,,"Ik heb degene die daarboven drijft, maar heel veel onder water zit,",,"I have the one that floats up there, but is very much underwater,",,,07B,07B,True,Ehm ik heb weer dat eh die drijvende met dat bakje voorop.,,Um I have again that um that floating with that tray in front.,,07B,07B,,,True,62,975966.0,976296.0,330.0,1061626.0,1061956.0,330.0,both,both,both
1,14A,A,4.0,4_11,A,14.0,,14A,,,,1014738,1014918,180,B,5.0,5_12,B,14.0,,,14A,,,1149727,1150007,280,Eh ik heb die weer met die bol bovenop en die armen en die balk aan de voorkant.,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,14A,14A,,,True,,Ik heb degene met de twee armpjes en het bolletje bovenop.,,I have the one with the two arms and the little ball on top.,,,,14A,True,63,1014663.0,1014993.0,330.0,1149702.0,1150032.0,330.0,both,right,both
1,14B,A,4.0,4_11,A,14.0,,14B,,14D,,1015461,1015661,200,B,5.0,5_12,B,14.0,,,14B,,14D,1149313,1149613,300,Eh ik heb die weer met die bol bovenop en die armen en die balk aan de voorkant.,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,14D,14B,,,True,,Ik heb degene met de twee armpjes en het bolletje bovenop.,,I have the one with the two arms and the little ball on top.,,,14D,14B,True,64,1015396.0,1015726.0,330.0,1149298.0,1149628.0,330.0,both,both,both
1,14D,A,4.0,4_11,A,14.0,,14B,,14D,,1015461,1015661,200,B,5.0,5_12,B,14.0,,,14B,,14D,1149313,1149613,300,Eh ik heb die weer met die bol bovenop en die armen en die balk aan de voorkant.,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,14D,14B,,,True,,Ik heb degene met de twee armpjes en het bolletje bovenop.,,I have the one with the two arms and the little ball on top.,,,14D,14B,True,65,1015396.0,1015726.0,330.0,1149298.0,1149628.0,330.0,both,both,both
1,08D,A,4.0,4_13,A,8.0,,08D,,,,1034761,1034941,180,B,5.0,5_10,B,8.0,,,08D,,,1134096,1134256,160,Ehm ik heb nu die Pinocchio weer met die eh voet en die arm en dat eh ja ruitje bovenop.,,Um I now have that Pinocchio again with that um foot and that arm and that um yes window on top.,,,08D,,,True,,"Ik heb degene, de Pinocchio met het armpje en de ruit.",,"I have the one, the Pinocchio with the little arm and the plaid.",,,08D,,True,66,1034686.0,1035016.0,330.0,1134011.0,1134341.0,330.0,right,left,right_left
1,14B,B,5.0,5_12,B,14.0,,,14B,,14D,1149313,1149613,300,A,6.0,6_7,A,14.0,,14B,,14D,,1224000,1224220,220,,Ik heb degene met de twee armpjes en het bolletje bovenop.,,I have the one with the two arms and the little ball on top.,,,14D,14B,True,Eh ik heb die met die bol bovenop en die armpjes en die balk aan de voorkant.,,Um I have the one with the bulb on top and those arms and that bar on the front.,,14D,14B,,,True,67,1149298.0,1149628.0,330.0,1223945.0,1224275.0,330.0,both,both,both
1,14D,B,5.0,5_12,B,14.0,,,14B,,14D,1149313,1149613,300,A,6.0,6_7,A,14.0,,14B,,14D,,1224000,1224220,220,,Ik heb degene met de twee armpjes en het bolletje bovenop.,,I have the one with the two arms and the little ball on top.,,,14D,14B,True,Eh ik heb die met die bol bovenop en die armpjes en die balk aan de voorkant.,,Um I have the one with the bulb on top and those arms and that bar on the front.,,14D,14B,,,True,68,1149298.0,1149628.0,330.0,1223945.0,1224275.0,330.0,both,both,both
1,14A,B,5.0,5_12,B,14.0,,,14A,,,1149727,1150007,280,A,6.0,6_7,A,14.0,,14A,,,,1223364,1223784,420,,Ik heb degene met de twee armpjes en het bolletje bovenop.,,I have the one with the two arms and the little ball on top.,,,,14A,True,Eh ik heb die met die bol bovenop en die armpjes en die balk aan de voorkant.,,Um I have the one with the bulb on top and those arms and that bar on the front.,,14A,14A,,,True,69,1149702.0,1150032.0,330.0,1223364.0,1223784.0,420.0,both,right,both
1,16A,B,5.0,5_14,B,16.0,,,16A,,,1167235,1167515,280,A,6.0,6_13,A,16.0,,16A,,,,1258999,1259139,140,,Ik heb degene met 4 uitsteeksels en de bovenste en de zijkant is hetzelfde.,,I have the one with 4 protrusions and the top and side is the same.,,,,16A,True,Eh ik heb diegene met die vier uitsteksels waarvan links en boven hetzelfde.,,Um I have the one with those four protrusions whose left and top are the same.,,,16A,,,True,70,1167210.0,1167540.0,330.0,1258904.0,1259234.0,330.0,right,right,right
1,16C,B,5.0,5_14,B,16.0,,,16C,,,1168217,1168477,260,A,6.0,6_13,A,16.0,,16A,,16C,,1259001,1259139,138,,Ik heb degene met 4 uitsteeksels en de bovenste en de zijkant is hetzelfde.,,I have the one with 4 protrusions and the top and side is the same.,,,,16C,True,Eh ik heb diegene met die vier uitsteksels waarvan links en boven hetzelfde.,,Um I have the one with those four protrusions whose left and top are the same.,,16C,16A,,,True,71,1168182.0,1168512.0,330.0,1258905.0,1259235.0,330.0,both,right,both
2,06B,B,1.0,1_2,B,6.0,,,06B,,,93596,93856,260,A,2.0,2_9,A,6.0,,06B,,,,528241,531441,3200,,"En aan de voorkant zit er zo'n staaf door een ei, ofzo. #laughs#",,"And in the front there's one of those bars through an egg, or something. #laughs#",,,06B,,True,Dit is die met dat paraplutje zo onder de arm.,,This is the one with that little umbrella so under the arm.,,06B,,,,True,72,93561.0,93891.0,330.0,528241.0,531441.0,3200.0,left,left,left
2,14C,B,1.0,1_4,B,14.0,,,14C,,,157308,157668,360,A,2.0,2_1,A,14.0,,14C,,,,431675,432135,460,,met een eh verticale staaf,,with an eh vertical bar,,,,14C,True,En dan zo twee uitstekende armen en een vierkantje voren.,,And then so two protruding arms and a square in front.,,14C,14C,,,True,73,157308.0,157668.0,360.0,431675.0,432135.0,460.0,both,right,both
2,16A,B,1.0,1_6,B,16.0,,,16A,,,197505,197905,400,A,2.0,2_3,A,16.0,,16A,,,,452730,453290,560,,"bovenop, in het midden een soort bloemetje en aan de zijkant ook.",,"on top, in the middle a kind of flower and on the side also.",,,,16A,True,"Zo ̩̩n lepel boven, ̩̩n lepel links en een aflopend vierkantje rechts.",,"So one spoon on top, one spoon on the left and a descending square on the right.",,16A,16A,,,True,74,197505.0,197905.0,400.0,452730.0,453290.0,560.0,both,right,both
2,16B,A,1.0,1_6,B,16.0,,16B,,,,222079,222600,521,B,1.0,1_6,B,16.0,,,16B,,,223581,224901,1320,,"Ja, ja, die een beetje af, die (ik) steeds kleiner wordt, het vierkantje. Ja.",,"Yes, yes, which is a little bit off, which (I) get smaller and smaller, the square, yes.",16B,16B,,,True,En dan...,"Ja, ja, die een beetje af, die (ik) steeds kleiner wordt, het vierkantje. Ja.",And then...,"Yes, yes, which is a little bit off, which (I) get smaller and smaller, the square, yes.",,,,16B,True,75,222079.0,222600.0,521.0,223581.0,224901.0,1320.0,both,right,both
2,16B,B,1.0,1_6,B,16.0,,,16B,,,223581,224901,1320,A,2.0,2_3,A,16.0,,16B,,,,453829,454389,560,En dan...,"Ja, ja, die een beetje af, die (ik) steeds kleiner wordt, het vierkantje. Ja.",And then...,"Yes, yes, which is a little bit off, which (I) get smaller and smaller, the square, yes.",,,,16B,True,"Zo ̩̩n lepel boven, ̩̩n lepel links en een aflopend vierkantje rechts.",,"So one spoon on top, one spoon on the left and a descending square on the right.",,16B,16B,,,True,76,223581.0,224901.0,1320.0,453829.0,454389.0,560.0,both,right,both
2,08E,B,1.0,1_8,B,8.0,,,08E,,,261073,261273,200,A,2.0,2_13,A,8.0,,08E,,,,580045,580605,560,,"Die heeft aan de onderkant een soort leiding, ofzo, en aan de rechterkant ook.",,"That one has some kind of pipe on the bottom, or something, and on the right side as well.",,,,08E,True,"Of ja, nee, die zo zo'n happy jump doet.",,"Or yes, no, doing such a happy jump.",,08E,,,,True,77,261008.0,261338.0,330.0,580045.0,580605.0,560.0,left,right,left_right
2,08D,B,1.0,1_8,B,8.0,,,08D,,,261836,262616,780,A,2.0,2_13,A,8.0,,08D,,08E,,580405,580605,200,,"Die heeft aan de onderkant een soort leiding, ofzo, en aan de rechterkant ook.",,"That one has some kind of pipe on the bottom, or something, and on the right side as well.",,,,08D,True,"Of ja, nee, die zo zo'n happy jump doet.",,"Or yes, no, doing such a happy jump.",,08E,08D,,,True,78,261836.0,262616.0,780.0,580340.0,580670.0,330.0,both,right,both
2,08B,A,1.0,1_8,B,8.0,,08B,,,,269167,271287,2120,B,1.0,1_8,B,8.0,,,08B,,,271400,271829,429,"Oh ja, heeft die daar bovenop twee van die knotjes, zeg maar?",,"Oh yeah, does the one on top there have two of those buns, say?",,08B,08B,,,True,,"Ja, dat symmetrische zo.",,"Yes, that symmetrical so.",,,,08B,True,79,269167.0,271287.0,2120.0,271400.0,271829.0,429.0,both,right,both
2,10D,B,1.0,1_10,B,10.0,,,10D,,,325564,326744,1180,A,2.0,2_5,A,10.0,,10C,,10D,,487657,488837,1180,,En aan de achterkant een soort schuin vierkant.,,And at the back a kind of angled square.,,,,10D,True,"Rechts langere spijker, links kortere spijker en dan linksboven zo'n schuin vlak vierkant.",,"Longer nail on the right, shorter nail on the left and then such a slanted flat square on the top left.",,10D,10C,,,True,80,325564.0,326744.0,1180.0,487657.0,488837.0,1180.0,both,right,both
2,01B,B,2.0,2_14,B,1.0,,,01B,,,593590,593810,220,A,3.0,3_5,A,1.0,,01B,,,,645740,646360,620,,en dan zo'n plat vierkant voor.,,And then such a flat square in front.,,,,01B,True,en dat vlak vierkant voor.,,And that flat square in front.,,01B,,,,True,81,593535.0,593865.0,330.0,645740.0,646360.0,620.0,left,right,left_right
3,16A,B,1.0,1_6,B,16.0,,,16A,,,234320,234660,340,A,1.0,1_6,B,16.0,,16A,,,,284051,284631,580,,Hij heeft ̩̩n zo'n s- eh pluim op zijn hoofd,,He has one such s- er plume on his head,,,,16A,True,"Ja, en dan een pluim aan de bovenkant en een pluim aan de zijkant.",,"Yes, and then a plume on the top and a plume on the side.",,,16A,,,True,82,234320.0,234660.0,340.0,284051.0,284631.0,580.0,right,right,right
3,05D,A,1.0,1_11,A,5.0,,05D,,05E,,442650,444590,1940,B,1.0,1_11,A,5.0,,,05D,,05E,462615,462935,320,"ja, met die ene, het gekke vleugelarmpje aan de linkerkant",,"yes, with that one, the crazy wing arm on the left side",,05E,05D,,,True,"Oh ja, nee, inderdaad, ik zie de raket ook erin.",Raket. Maar ik snap dat je het anders vindt.,"Oh yes, no, indeed, I see the rocket in it too.",Rocket - but I understand you think otherwise.,,,05E,05D,True,83,442650.0,444590.0,1940.0,462610.0,462940.0,330.0,both,both,both
3,05E,A,1.0,1_11,A,5.0,,05D,,05E,,442650,444590,1940,B,1.0,1_11,A,5.0,,,05D,,05E,462615,462935,320,"ja, met die ene, het gekke vleugelarmpje aan de linkerkant",,"yes, with that one, the crazy wing arm on the left side",,05E,05D,,,True,"Oh ja, nee, inderdaad, ik zie de raket ook erin.",Raket. Maar ik snap dat je het anders vindt.,"Oh yes, no, indeed, I see the rocket in it too.",Rocket - but I understand you think otherwise.,,,05E,05D,True,84,442650.0,444590.0,1940.0,462610.0,462940.0,330.0,both,both,both
3,05D,B,1.0,1_11,A,5.0,,,05D,,05E,462615,462935,320,A,1.0,1_11,A,5.0,,05D,,05E,,463980,464778,798,"Oh ja, nee, inderdaad, ik zie de raket ook erin.",Raket. Maar ik snap dat je het anders vindt.,"Oh yes, no, indeed, I see the rocket in it too.",Rocket - but I understand you think otherwise.,,,05E,05D,True,"Oh ja, nee, inderdaad, ik zie de raket ook erin.",,"Oh yes, no, indeed, I see the rocket in it too.",,05E,05D,,,True,85,462610.0,462940.0,330.0,463980.0,464778.0,798.0,both,both,both
3,05E,B,1.0,1_11,A,5.0,,,05D,,05E,462615,462935,320,A,1.0,1_11,A,5.0,,05D,,05E,,463980,464778,798,"Oh ja, nee, inderdaad, ik zie de raket ook erin.",Raket. Maar ik snap dat je het anders vindt.,"Oh yes, no, indeed, I see the rocket in it too.",Rocket - but I understand you think otherwise.,,,05E,05D,True,"Oh ja, nee, inderdaad, ik zie de raket ook erin.",,"Oh yes, no, indeed, I see the rocket in it too.",,05E,05D,,,True,86,462610.0,462940.0,330.0,463980.0,464778.0,798.0,both,both,both
3,09C,A,3.0,3_1,A,9.0,,09C,,,,817044,817144,100,B,4.0,4_10,B,9.0,,,09C,,,1030055,1030335,280,en het half rondje bovenop die op zijn gekke ovaal staat met ̩̩n arm.,,and the half round on top standing on his crazy oval with one arm.,,09C,,,,True,,Ik heb eh Pinocchiowattenstaaf.,,I have eh Pinocchiowatt bar.,,,09C,09C,True,87,816929.0,817259.0,330.0,1030030.0,1030360.0,330.0,left,both,both
3,07A,A,3.0,3_7,A,7.0,,07A,,,,871032,871212,180,B,6.0,6_4,B,7.0,,,07A,,,1223170,1223490,320,Ik heb kiepend platform met die gekke bak.,,I have tilting platform with that crazy bin.,,,07A,,,True,,plus gietpak.,,plus casting suit.,,,07A,07A,True,88,870957.0,871287.0,330.0,1223165.0,1223495.0,330.0,right,both,both
5,06C,A,1.0,1_2,A,6.0,,06C,,,,84455,84635,180,B,4.0,4_3,B,6.0,,,06C,,,1466762,1467042,280,En aan het einde van het staafje zit eh #swallows# zit ook weer een rondje.,,And at the end of the rod is eh #swallows# is also another round.,,06C,06C,,,True,Ja.,met een platte cirkel.,Yes.,With a flat circle.,,,06C,,True,89,84380.0,84710.0,330.0,1466737.0,1467067.0,330.0,both,left,both
5,14C,A,1.0,1_4,A,14.0,,14C,,,,126068,126318,250,B,2.0,2_1,B,14.0,,,14C,,,671531,672011,480,En dan aan de voorkant heeft hij een balk.,,And then at the front it has a beam.,,14C-REP,14C-REP,,,True,,Dan zit aan de voorkant een eh lange balk,,Then at the front is an eh long beam,,,,14C,True,90,126028.0,126358.0,330.0,671531.0,672011.0,480.0,both,right,both
5,16A+16C,A,1.0,1_6,A,16.0,,16A+16C,,,,166012,166292,280,B,2.0,2_3,B,16.0,,,16A+16C,,,745598,745948,350,dat zijn eh twee van langwerpige steeltjes.,,That's um two of oblong stalks.,,16A+16C,16A+16C,,,True,,Dan links en bovenop een soort kegel.,,Then to the left and on top a kind of cone.,,,16A+16C,16A+16C,True,91,165987.0,166317.0,330.0,745598.0,745948.0,350.0,both,both,both
5,16B,A,1.0,1_6,A,16.0,,16B,,,,201383,202298,915,B,2.0,2_3,B,16.0,,,16B,,,738389,738829,440,"#clicks# Ja, aan de rechterkant heeft hij ook een soort, ja, heeft hij een soort van steeds grotere vierkantjes.",,"#clicks# Yes, on the right side he also has sort of, yes, he has sort of bigger and bigger squares.",,,16B,,,True,,een vierkant dat eh steeds groter wordt. Dus drie keer een vierkant.,,"A square that eh gets bigger and bigger, so three times a square.",,,16B,16B,True,92,201383.0,202298.0,915.0,738389.0,738829.0,440.0,right,both,both
5,11D,B,1.0,1_7,B,11.0,,,11D,,,279587,279927,340,A,2.0,2_6,A,11.0,,11D,,,,851838,852118,280,,En tussen die twee balkjes steekt nog een soort kegelachtig iets.,,And between those two bars sticks another kind of cone-like thing.,,,,11D,True,"soort van omgedraaid, eruit hangen.",,"kind of flipped over, hanging out.",,11D,,,,True,93,279587.0,279927.0,340.0,851813.0,852143.0,330.0,left,right,left_right
5,08B,A,1.0,1_8,A,8.0,,08B,,,,319315,319615,300,B,2.0,2_13,B,8.0,,,08B,,,1073735,1074275,540,"En dan aan beide kanten aan beide kanten steekt hij uit,",,"And then on both sides on both sides it sticks out,",,08B-REP,08B-REP,,,True,,met twee dingen eruit.,,With two things out.,,,,08B,True,94,319300.0,319630.0,330.0,1073735.0,1074275.0,540.0,both,right,both
5,08A,A,1.0,1_8,A,8.0,,08A,,,,322312,322732,420,B,2.0,2_13,B,8.0,,,08A,,,1071353,1071653,300,(aan dus) uit een soort plaat.,,(on so) from some kind of plate.,,08A,08A,,,True,,"Dan aan de bovenkant zit een soort vierkant, maar dan omgedraaid",,"Then at the top is a kind of square, but inverted",,,,08A,True,95,322312.0,322732.0,420.0,1071338.0,1071668.0,330.0,both,right,both
5,03C,B,1.0,1_9,B,3.0,,,03C,,,357656,359018,1362,A,2.0,2_4,A,3.0,,03C,,,,767389,767769,380,,En aan de onderkant zit een draaiende balk,,And at the bottom is a turning bar,,,,03C,True,"met dan een soort eh, met zo'n stuk dat dan de bovenkant verbindt via zo'n soort spiraal.",,"With then sort of um, with one of those pieces that then connects the top via one of those sort of spirals.",,03C,,,,True,96,357656.0,359018.0,1362.0,767389.0,767769.0,380.0,left,right,left_right
